,Unnamed: 0,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
5,5,2017-12-01,Front Range,TL,3223.5625,1.25,4.0,-1.875,-6.1875,66.125,33.375,224.8125,54.9375,0.25,6.22,0.0625,,,28.83125,8.5725
31,5,2017-12-02,Front Range,TL,3223.5625,2.5625,3.125,-2.125,-8.6875,50.0625,22.625,251.6875,32.375,0.25,6.8100000000000005,0.046875,,,28.8,8.66875
57,5,2017-12-03,Front Range,TL,3223.5625,3.75,4.8125,-2.0,-12.1875,35.0,32.9375,227.25,50.9375,0.28,3.48,0.03125,,,28.625,8.700625
83,5,2017-12-04,Front Range,TL,3223.5625,-11.0625,5.1875,-13.8125,-15.9375,82.3125,22.5625,273.75,33.6875,0.0,2.6699999999999995,0.65,,,36.35,9.193125
109,5,2017-12-05,Front Range,TL,3223.2352941176478,-6.529411764705883,-6.1764705882352935,-15.529411764705882,-14.411764705882351,71.11764705882355,17.470588235294116,186.88235294117646,25.411764705882355,0.0,0.03,0.2964705882352941,,,36.40000000000001,9.068235294117645
135,5,2017-12-06,Front Range,TL,3223.5625,-11.5625,-5.25,-14.0625,-16.5625,81.0,10.75,144.25,19.5625,0.0,0.03,0.17375000000000002,,,35.74375,9.42875
161,5,2017-12-07,Front Range,TL,3223.2352941176478,-11.882352941176471,-10.294117647058824,-15.941176470588234,-16.176470588235293,78.0,12.764705882352946,126.82352941176471,21.058823529411768,0.0,0.05,0.20823529411764707,,,38.97058823529411,9.30764705882353
187,5,2017-12-08,Front Range,TL,3223.2352941176478,-2.9411764705882355,-2.9411764705882355,-12.176470588235292,-9.235294117647056,73.52941176470588,10.176470588235292,225.52941176470588,18.823529411764707,0.0,0.04555555555555557,0.6270588235294118,,,39.80588235294117,9.697647058823527
213,5,2017-12-09,Front Range,TL,3223.2352941176478,-0.4705882352941176,0.0,-9.235294117647056,-16.11764705882353,38.1764705882353,19.47058823529412,216.82352941176467,29.35294117647059,0.0,0.03888888888888889,0.05882352941176471,,,38.41764705882353,9.741764705882352
239,5,2017-12-10,Front Range,TL,3223.2352941176478,0.8823529411764706,1.5294117647058822,-8.0,-18.47058823529412,31.411764705882355,12.764705882352946,195.05882352941174,20.58823529411765,0.0,0.03888888888888889,0.0,,,37.576470588235296,9.698235294117648
